player1,player2,odds_player1,odds_player2,tournament,round,target,tournament_enc,round_enc,model_prob,book_prob,value
Sconfitto,Birrell K.,1.53,2.5,Miami Open,1st Round,0,14,0,0.5298809523809526,0.6535947712418301,-0.1892821428571425
Kudermetova V.,Sconfitto,1.91,1.91,Miami Open,1st Round,1,14,0,0.5144047619047619,0.5235602094240838,-0.01748690476190473
Sconfitto,Kudermetova V.,1.91,1.91,Miami Open,1st Round,0,14,0,0.5144047619047619,0.5235602094240838,-0.01748690476190473
Raducanu E.,Sconfitto,1.22,4.33,Miami Open,1st Round,1,14,0,0.996,0.819672131147541,0.21511999999999998
Sconfitto,Raducanu E.,4.33,1.22,Miami Open,1st Round,0,14,0,0.026666666666666665,0.23094688221709006,-0.8845333333333334
Kessler M.,Sconfitto,1.4,3.0,Miami Open,1st Round,1,14,0,0.5769999999999998,0.7142857142857143,-0.19220000000000026
Sconfitto,Kessler M.,3.0,1.4,Miami Open,1st Round,0,14,0,0.3419880952380952,0.3333333333333333,0.025964285714285662
Pera B.,Sconfitto,2.0,1.8,Miami Open,1st Round,1,14,0,0.7285515873015871,0.5,0.4571031746031742
Sconfitto,Pera B.,1.8,2.0,Miami Open,1st Round,0,14,0,0.48715873015873007,0.5555555555555556,-0.12311428571428584
Avanesyan E.,Sconfitto,1.36,3.2,Miami Open,1st Round,1,14,0,0.9360833333333334,0.7352941176470588,0.2730733333333335
Sconfitto,Avanesyan E.,3.2,1.36,Miami Open,1st Round,0,14,0,0.8576666666666667,0.3125,1.7445333333333335
Garcia C.,Sconfitto,1.5,2.63,Miami Open,1st Round,1,14,0,0.19416666666666668,0.6666666666666666,-0.70875
Sconfitto,Garcia C.,2.63,1.5,Miami Open,1st Round,0,14,0,0.32846428571428576,0.3802281368821293,-0.1361389285714285
Eala A.,Sconfitto,3.75,1.29,Miami Open,1st Round,1,14,0,0.6872857142857142,0.26666666666666666,1.577321428571428
Sconfitto,Eala A.,1.29,3.75,Miami Open,1st Round,0,14,0,0.3434761904761905,0.7751937984496123,-0.5569157142857142
Grabher J.,Sconfitto,3.75,1.29,Miami Open,1st Round,1,14,0,0.6872857142857142,0.26666666666666666,1.577321428571428
Sconfitto,Grabher J.,1.29,3.75,Miami Open,1st Round,0,14,0,0.3434761904761905,0.7751937984496123,-0.5569157142857142
Stearns P.,Sconfitto,1.73,2.1,Miami Open,1st Round,1,14,0,0.5651190476190476,0.5780346820809249,-0.022344047619047624
Sconfitto,Stearns P.,2.1,1.73,Miami Open,1st Round,0,14,0,0.48723809523809536,0.47619047619047616,0.02320000000000033
Uchijima M.,Sconfitto,1.67,2.2,Miami Open,1st Round,1,14,0,0.9141666666666667,0.5988023952095809,0.5266583333333332
Sconfitto,Uchijima M.,2.2,1.67,Miami Open,1st Round,0,14,0,0.24345238095238095,0.45454545454545453,-0.4644047619047619
Bencic B.,Sconfitto,1.29,3.75,Miami Open,1st Round,1,14,0,0.3434761904761905,0.7751937984496123,-0.5569157142857142
Sconfitto,Bencic B.,3.75,1.29,Miami Open,1st Round,0,14,0,0.6872857142857142,0.26666666666666666,1.577321428571428
Azarenka V.,Sconfitto,1.44,2.75,Miami Open,1st Round,1,14,0,0.5910714285714285,0.6944444444444444,-0.14885714285714302
Sconfitto,Azarenka V.,2.75,1.44,Miami Open,1st Round,0,14,0,0.6592857142857141,0.36363636363636365,0.8130357142857139
Sherif M.,Sconfitto,3.2,1.36,Miami Open,1st Round,1,14,0,0.8576666666666667,0.3125,1.7445333333333335
Sconfitto,Sherif M.,1.36,3.2,Miami Open,1st Round,0,14,0,0.9360833333333334,0.7352941176470588,0.2730733333333335
Paolini J.,Sconfitto,1.53,2.5,Miami Open,2nd Round,1,14,1,0.8776666666666667,0.6535947712418301,0.3428300000000002
Sconfitto,Paolini J.,2.5,1.53,Miami Open,2nd Round,0,14,1,0.09133333333333332,0.4,-0.7716666666666667
Ruse E.G.,Sconfitto,1.87,1.87,Miami Open,2nd Round,1,14,1,0.42295238095238097,0.53475935828877,-0.2090790476190475
Sconfitto,Ruse E.G.,1.87,1.87,Miami Open,2nd Round,0,14,1,0.42295238095238097,0.53475935828877,-0.2090790476190475
Zheng Q.,Sconfitto,1.07,9.0,Miami Open,2nd Round,1,14,1,0.95,0.9345794392523364,0.01649999999999996
Sconfitto,Zheng Q.,9.0,1.07,Miami Open,2nd Round,0,14,1,0.0,0.1111111111111111,-1.0
Fernandez L.A.,Sconfitto,1.53,2.5,Miami Open,2nd Round,1,14,1,0.8776666666666667,0.6535947712418301,0.3428300000000002
Sconfitto,Fernandez L.A.,2.5,1.53,Miami Open,2nd Round,0,14,1,0.09133333333333332,0.4,-0.7716666666666667
Krueger A.,Sconfitto,3.75,1.29,Miami Open,2nd Round,1,14,1,0.8008333333333334,0.26666666666666666,2.0031250000000003
Sconfitto,Krueger A.,1.29,3.75,Miami Open,2nd Round,0,14,1,0.21966666666666665,0.7751937984496123,-0.71663
Gauff C.,Sconfitto,1.4,3.0,Miami Open,2nd Round,1,14,1,0.6891190476190475,0.7142857142857143,-0.03523333333333356
Sconfitto,Gauff C.,3.0,1.4,Miami Open,2nd Round,0,14,1,0.42983333333333335,0.3333333333333333,0.2895000000000001
Linette M.,Sconfitto,2.5,1.5,Miami Open,2nd Round,1,14,1,0.7013333333333334,0.4,0.7533333333333334
Sconfitto,Linette M.,1.5,2.5,Miami Open,2nd Round,0,14,1,0.22966666666666669,0.6666666666666666,-0.6555
Sabalenka A.,Sconfitto,1.03,17.0,Miami Open,2nd Round,1,14,1,0.97,0.970873786407767,-0.0009000000000000119
Sconfitto,Sabalenka A.,17.0,1.03,Miami Open,2nd Round,0,14,1,0.0,0.058823529411764705,-1.0
Townsend T.,Sconfitto,2.38,1.57,Miami Open,2nd Round,1,14,1,0.9175,0.42016806722689076,1.1836499999999996
Sconfitto,Townsend T.,1.57,2.38,Miami Open,2nd Round,0,14,1,0.3666666666666667,0.6369426751592356,-0.42433333333333323
Jabeur O.,Sconfitto,1.67,2.2,Miami Open,2nd Round,1,14,1,0.9,0.5988023952095809,0.5029999999999999
Sconfitto,Jabeur O.,2.2,1.67,Miami Open,2nd Round,0,14,1,0.054000000000000006,0.45454545454545453,-0.8812
Sakkari M.,Sconfitto,1.67,2.2,Miami Open,2nd Round,1,14,1,0.9,0.5988023952095809,0.5029999999999999
Sconfitto,Sakkari M.,2.2,1.67,Miami Open,2nd Round,0,14,1,0.054000000000000006,0.45454545454545453,-0.8812
Baptiste H.,Sconfitto,3.0,1.4,Miami Open,2nd Round,1,14,1,0.42983333333333335,0.3333333333333333,0.2895000000000001
Sconfitto,Baptiste H.,1.4,3.0,Miami Open,2nd Round,0,14,1,0.6891190476190475,0.7142857142857143,-0.03523333333333356
Masarova R.,Sconfitto,3.5,1.3,Miami Open,2nd Round,1,14,1,0.92,0.2857142857142857,2.22
Sconfitto,Masarova R.,1.3,3.5,Miami Open,2nd Round,0,14,1,0.14,0.7692307692307692,-0.818
Fruhvirtova L.,Sconfitto,2.0,1.8,Miami Open,2nd Round,1,14,1,0.21023809523809522,0.5,-0.5795238095238096
Sconfitto,Fruhvirtova L.,1.8,2.0,Miami Open,2nd Round,0,14,1,0.5421666666666668,0.5555555555555556,-0.024099999999999788
Osaka N.,Sconfitto,1.8,2.0,Miami Open,2nd Round,1,14,1,0.5421666666666668,0.5555555555555556,-0.024099999999999788
Sconfitto,Osaka N.,2.0,1.8,Miami Open,2nd Round,0,14,1,0.21023809523809522,0.5,-0.5795238095238096
Collins D.,Sconfitto,1.62,2.3,Miami Open,2nd Round,1,14,1,0.8348809523809524,0.6172839506172839,0.3525071428571429
Sconfitto,Collins D.,2.3,1.62,Miami Open,2nd Round,0,14,1,0.18009523809523809,0.4347826086956522,-0.5857809523809525
Blinkova A.,Sconfitto,3.5,1.3,Miami Open,2nd Round,1,14,1,0.92,0.2857142857142857,2.22
Sconfitto,Blinkova A.,1.3,3.5,Miami Open,2nd Round,0,14,1,0.14,0.7692307692307692,-0.818
Kalinskaya A.,Sconfitto,1.91,1.91,Miami Open,2nd Round,1,14,1,0.14916666666666667,0.5235602094240838,-0.7150916666666667
Sconfitto,Kalinskaya A.,1.91,1.91,Miami Open,2nd Round,0,14,1,0.14916666666666667,0.5235602094240838,-0.7150916666666667
Swiatek I.,Sconfitto,1.05,11.0,Miami Open,2nd Round,1,14,1,0.97,0.9523809523809523,0.01849999999999996
Sconfitto,Swiatek I.,11.0,1.05,Miami Open,2nd Round,0,14,1,0.02,0.09090909090909091,-0.78
Eala A.,Sconfitto,4.0,1.25,Miami Open,2nd Round,1,14,1,0.4417142857142858,0.25,0.7668571428571431
Sconfitto,Eala A.,1.25,4.0,Miami Open,2nd Round,0,14,1,0.5710000000000001,0.8,-0.2862499999999999
Mertens E.,Sconfitto,1.67,2.2,Miami Open,2nd Round,1,14,1,0.9,0.5988023952095809,0.5029999999999999
Sconfitto,Mertens E.,2.2,1.67,Miami Open,2nd Round,0,14,1,0.054000000000000006,0.45454545454545453,-0.8812
Badosa P.,Sconfitto,1.44,2.75,Miami Open,2nd Round,1,14,1,0.8909047619047621,0.6944444444444444,0.28290285714285734
Sconfitto,Badosa P.,2.75,1.44,Miami Open,2nd Round,0,14,1,0.09333333333333332,0.36363636363636365,-0.7433333333333334
Raducanu E.,Sconfitto,2.63,1.5,Miami Open,2nd Round,1,14,1,0.763,0.3802281368821293,1.0066899999999999
Sconfitto,Raducanu E.,1.5,2.63,Miami Open,2nd Round,0,14,1,0.15745238095238098,0.6666666666666666,-0.7638214285714285
Tauson C.,Sconfitto,1.06,10.0,Miami Open,2nd Round,1,14,1,0.93,0.9433962264150942,-0.01419999999999988
Sconfitto,Tauson C.,10.0,1.06,Miami Open,2nd Round,0,14,1,0.02,0.1,-0.8
Kessler M.,Sconfitto,2.1,1.73,Miami Open,2nd Round,1,14,1,0.8059999999999999,0.47619047619047616,0.6925999999999999
Sconfitto,Kessler M.,1.73,2.1,Miami Open,2nd Round,0,14,1,0.23199999999999998,0.5780346820809249,-0.5986400000000001
Kostyuk M.,Sconfitto,1.4,3.0,Miami Open,2nd Round,1,14,1,0.6891190476190475,0.7142857142857143,-0.03523333333333356
Sconfitto,Kostyuk M.,3.0,1.4,Miami Open,2nd Round,0,14,1,0.42983333333333335,0.3333333333333333,0.2895000000000001
Pegula J.,Sconfitto,1.13,6.0,Miami Open,2nd Round,1,14,1,1.0,0.8849557522123894,0.1299999999999999
Sconfitto,Pegula J.,6.0,1.13,Miami Open,2nd Round,0,14,1,0.0,0.16666666666666666,-1.0
Svitolina E.,Sconfitto,2.38,1.57,Miami Open,2nd Round,1,14,1,0.9175,0.42016806722689076,1.1836499999999996
Sconfitto,Svitolina E.,1.57,2.38,Miami Open,2nd Round,0,14,1,0.3666666666666667,0.6369426751592356,-0.42433333333333323
Anisimova A.,Sconfitto,1.1,7.0,Miami Open,2nd Round,1,14,1,0.9783333333333334,0.9090909090909091,0.07616666666666672
Sconfitto,Anisimova A.,7.0,1.1,Miami Open,2nd Round,0,14,1,0.03,0.14285714285714285,-0.79
Andreeva M.,Sconfitto,1.13,5.0,Miami Open,2nd Round,1,14,1,0.99,0.8849557522123894,0.1186999999999998
Sconfitto,Andreeva M.,5.0,1.13,Miami Open,2nd Round,0,14,1,0.07,0.2,-0.6499999999999999
Keys M.,Sconfitto,1.25,4.0,Miami Open,2nd Round,1,14,1,0.5710000000000001,0.8,-0.2862499999999999
Sconfitto,Keys M.,4.0,1.25,Miami Open,2nd Round,0,14,1,0.4417142857142858,0.25,0.7668571428571431
Krueger A.,Sconfitto,1.73,2.1,Miami Open,3rd Round,1,14,2,0.24,0.5780346820809249,-0.5848
Sconfitto,Krueger A.,2.1,1.73,Miami Open,3rd Round,0,14,2,0.09,0.47619047619047616,-0.8109999999999999
Osaka N.,Sconfitto,1.3,3.5,Miami Open,3rd Round,1,14,2,0.95,0.7692307692307692,0.23499999999999988
Sconfitto,Osaka N.,3.5,1.3,Miami Open,3rd Round,0,14,2,0.08,0.2857142857142857,-0.72
Gauff C.,Sconfitto,1.22,4.33,Miami Open,3rd Round,1,14,2,0.98,0.819672131147541,0.1956
Sconfitto,Gauff C.,4.33,1.22,Miami Open,3rd Round,0,14,2,0.03,0.23094688221709006,-0.8701
Linette M.,Sconfitto,1.53,2.5,Miami Open,3rd Round,1,14,2,0.9733333333333333,0.6535947712418301,0.48919999999999986
Sconfitto,Linette M.,2.5,1.53,Miami Open,3rd Round,0,14,2,0.03,0.4,-0.925
Collins D.,Sconfitto,1.25,4.0,Miami Open,3rd Round,1,14,2,0.8983333333333333,0.8,0.12291666666666656
Sconfitto,Collins D.,4.0,1.25,Miami Open,3rd Round,0,14,2,0.069,0.25,-0.724
Zheng Q.,Sconfitto,1.2,4.5,Miami Open,3rd Round,1,14,2,0.9561904761904764,0.8333333333333334,0.1474285714285717
Sconfitto,Zheng Q.,4.5,1.2,Miami Open,3rd Round,0,14,2,0.01,0.2222222222222222,-0.955
Badosa P.,Sconfitto,1.73,2.1,Miami Open,3rd Round,1,14,2,0.24,0.5780346820809249,-0.5848
Sconfitto,Badosa P.,2.1,1.73,Miami Open,3rd Round,0,14,2,0.09,0.47619047619047616,-0.8109999999999999
Svitolina E.,Sconfitto,1.91,1.91,Miami Open,3rd Round,1,14,2,0.4195,0.5235602094240838,-0.19875500000000001
Sconfitto,Svitolina E.,1.91,1.91,Miami Open,3rd Round,0,14,2,0.4195,0.5235602094240838,-0.19875500000000001
Swiatek I.,Sconfitto,1.1,7.0,Miami Open,3rd Round,1,14,2,0.84,0.9090909090909091,-0.07599999999999996
Sconfitto,Swiatek I.,7.0,1.1,Miami Open,3rd Round,0,14,2,0.18,0.14285714285714285,0.26
Kostyuk M.,Sconfitto,1.36,3.2,Miami Open,3rd Round,1,14,2,0.8725000000000002,0.7352941176470588,0.18660000000000032
Sconfitto,Kostyuk M.,3.2,1.36,Miami Open,3rd Round,0,14,2,0.04066666666666666,0.3125,-0.8698666666666667
Eala A.,Sconfitto,9.0,1.07,Miami Open,3rd Round,1,14,2,0.13,0.1111111111111111,0.16999999999999993
Sconfitto,Eala A.,1.07,9.0,Miami Open,3rd Round,0,14,2,0.4,0.9345794392523364,-0.572
Pegula J.,Sconfitto,1.3,3.5,Miami Open,3rd Round,1,14,2,0.95,0.7692307692307692,0.23499999999999988
Sconfitto,Pegula J.,3.5,1.3,Miami Open,3rd Round,0,14,2,0.08,0.2857142857142857,-0.72
Anisimova A.,Sconfitto,3.75,1.29,Miami Open,3rd Round,1,14,2,0.785,0.26666666666666666,1.94375
Sconfitto,Anisimova A.,1.29,3.75,Miami Open,3rd Round,0,14,2,0.23333333333333336,0.7751937984496123,-0.699
Paolini J.,Sconfitto,2.3,1.62,Miami Open,4th Round,1,14,3,0.8914285714285713,0.4347826086956522,1.0502857142857138
Sconfitto,Paolini J.,1.62,2.3,Miami Open,4th Round,0,14,3,0.08666666666666668,0.6172839506172839,-0.8595999999999999
Zheng Q.,Sconfitto,1.53,2.5,Miami Open,4th Round,1,14,3,0.97,0.6535947712418301,0.4841
Sconfitto,Zheng Q.,2.5,1.53,Miami Open,4th Round,0,14,3,0.08,0.4,-0.8
Sabalenka A.,Sconfitto,1.17,5.0,Miami Open,4th Round,1,14,3,0.9033333333333334,0.8547008547008548,0.05689999999999995
Sconfitto,Sabalenka A.,5.0,1.17,Miami Open,4th Round,0,14,3,0.04,0.2,-0.8
Raducanu E.,Sconfitto,2.3,1.62,Miami Open,4th Round,1,14,3,0.8914285714285713,0.4347826086956522,1.0502857142857138
Sconfitto,Raducanu E.,1.62,2.3,Miami Open,4th Round,0,14,3,0.08666666666666668,0.6172839506172839,-0.8595999999999999
Linette M.,Sconfitto,7.0,1.1,Miami Open,4th Round,1,14,3,0.63,0.14285714285714285,3.41
Sconfitto,Linette M.,1.1,7.0,Miami Open,4th Round,0,14,3,0.37,0.9090909090909091,-0.593
Pegula J.,Sconfitto,1.5,2.63,Miami Open,4th Round,1,14,3,0.86,0.6666666666666666,0.29000000000000004
Sconfitto,Pegula J.,2.63,1.5,Miami Open,4th Round,0,14,3,0.12,0.3802281368821293,-0.6844
Swiatek I.,Sconfitto,1.25,4.0,Miami Open,4th Round,1,14,3,0.9066666666666666,0.8,0.1333333333333333
Sconfitto,Swiatek I.,4.0,1.25,Miami Open,4th Round,0,14,3,0.0325,0.25,-0.87
Paolini J.,Sconfitto,1.57,2.38,Miami Open,Quarterfinals,1,14,4,0.8833333333333333,0.6369426751592356,0.38683333333333336
Sconfitto,Paolini J.,2.38,1.57,Miami Open,Quarterfinals,0,14,4,0.324,0.42016806722689076,-0.22887999999999997
Sabalenka A.,Sconfitto,1.29,3.75,Miami Open,Quarterfinals,1,14,4,0.72,0.7751937984496123,-0.07120000000000004
Sconfitto,Sabalenka A.,3.75,1.29,Miami Open,Quarterfinals,0,14,4,0.28,0.26666666666666666,0.050000000000000044
Eala A.,Sconfitto,10.0,1.06,Miami Open,Quarterfinals,1,14,4,0.64,0.1,5.4
Sconfitto,Eala A.,1.06,10.0,Miami Open,Quarterfinals,0,14,4,0.32,0.9433962264150942,-0.6608
Pegula J.,Sconfitto,1.44,2.75,Miami Open,Quarterfinals,1,14,4,0.89,0.6944444444444444,0.2816000000000001
Sconfitto,Pegula J.,2.75,1.44,Miami Open,Quarterfinals,0,14,4,0.13,0.36363636363636365,-0.6425
Sabalenka A.,Sconfitto,1.17,5.0,Miami Open,Semifinals,1,14,5,0.71,0.8547008547008548,-0.16930000000000012
Sconfitto,Sabalenka A.,5.0,1.17,Miami Open,Semifinals,0,14,5,0.06,0.2,-0.7
Pegula J.,Sconfitto,1.25,4.0,Miami Open,Semifinals,1,14,5,0.78,0.8,-0.02499999999999991
Sconfitto,Pegula J.,4.0,1.25,Miami Open,Semifinals,0,14,5,0.05,0.25,-0.8
Sabalenka A.,Sconfitto,1.25,4.0,Miami Open,The Final,1,14,6,0.84,0.8,0.050000000000000044
Sconfitto,Sabalenka A.,4.0,1.25,Miami Open,The Final,0,14,6,0.17,0.25,-0.31999999999999995
Chang H.,Sconfitto,3.5,1.3,Copa Colsanitas,1st Round,1,8,0,0.6416666666666666,0.2857142857142857,1.2458333333333331
Sconfitto,Chang H.,1.3,3.5,Copa Colsanitas,1st Round,0,8,0,0.17333333333333337,0.7692307692307692,-0.7746666666666666
Maria T.,Sconfitto,1.67,2.2,Copa Colsanitas,1st Round,1,8,0,0.2576666666666666,0.5988023952095809,-0.5696966666666667
Sconfitto,Maria T.,2.2,1.67,Copa Colsanitas,1st Round,0,8,0,0.98,0.45454545454545453,1.1560000000000001
Janicijevic S.,Sconfitto,5.0,1.17,Copa Colsanitas,1st Round,1,8,0,0.67,0.2,2.35
Sconfitto,Janicijevic S.,1.17,5.0,Copa Colsanitas,1st Round,0,8,0,0.42,0.8547008547008548,-0.5086
Osorio M.,Sconfitto,1.0,51.0,Copa Colsanitas,1st Round,1,8,0,1.0,1.0,0.0
Sconfitto,Osorio M.,51.0,1.0,Copa Colsanitas,1st Round,0,8,0,0.003333333333333333,0.0196078431372549,-0.8300000000000001
Kawa K.,Sconfitto,1.05,11.0,Copa Colsanitas,1st Round,1,8,0,1.0,0.9523809523809523,0.050000000000000044
Sconfitto,Kawa K.,11.0,1.05,Copa Colsanitas,1st Round,0,8,0,0.11892857142857144,0.09090909090909091,0.3082142857142858
Tig P.M.,Sconfitto,2.75,1.44,Copa Colsanitas,1st Round,1,8,0,0.65,0.36363636363636365,0.7875000000000001
Sconfitto,Tig P.M.,1.44,2.75,Copa Colsanitas,1st Round,0,8,0,0.36333333333333334,0.6944444444444444,-0.4768
Pigossi L.,Sconfitto,4.0,1.25,Copa Colsanitas,1st Round,1,8,0,0.725,0.25,1.9
Sconfitto,Pigossi L.,1.25,4.0,Copa Colsanitas,1st Round,0,8,0,0.345,0.8,-0.5687500000000001
Serban R.,Sconfitto,2.1,1.73,Copa Colsanitas,1st Round,1,8,0,0.91,0.47619047619047616,0.9110000000000003
Sconfitto,Serban R.,1.73,2.1,Copa Colsanitas,1st Round,0,8,0,0.2,0.5780346820809249,-0.6539999999999999
Bouzkova M.,Sconfitto,1.36,3.2,Copa Colsanitas,1st Round,1,8,0,0.7800000000000001,0.7352941176470588,0.06080000000000019
Sconfitto,Bouzkova M.,3.2,1.36,Copa Colsanitas,1st Round,0,8,0,0.19833333333333336,0.3125,-0.3653333333333332
Jovic I.,Sconfitto,1.8,2.0,Copa Colsanitas,1st Round,1,8,0,0.84,0.5555555555555556,0.512
Sconfitto,Jovic I.,2.0,1.8,Copa Colsanitas,1st Round,0,8,0,0.1488888888888889,0.5,-0.7022222222222222
Boskovic L.,Sconfitto,2.1,1.73,Copa Colsanitas,1st Round,1,8,0,0.91,0.47619047619047616,0.9110000000000003
Sconfitto,Boskovic L.,1.73,2.1,Copa Colsanitas,1st Round,0,8,0,0.2,0.5780346820809249,-0.6539999999999999
Pareja J.,Sconfitto,1.03,17.0,Copa Colsanitas,1st Round,1,8,0,1.0,0.970873786407767,0.030000000000000027
Sconfitto,Pareja J.,17.0,1.03,Copa Colsanitas,1st Round,0,8,0,0.003333333333333333,0.058823529411764705,-0.9433333333333334
Bektas E.,Sconfitto,1.08,8.0,Copa Colsanitas,1st Round,1,8,0,1.0,0.9259259259259258,0.08000000000000007
Sconfitto,Bektas E.,8.0,1.08,Copa Colsanitas,1st Round,0,8,0,0.008333333333333333,0.125,-0.9333333333333333
Jeanjean L.,Sconfitto,1.4,3.0,Copa Colsanitas,1st Round,1,8,0,0.24,0.7142857142857143,-0.664
Sconfitto,Jeanjean L.,3.0,1.4,Copa Colsanitas,1st Round,0,8,0,0.24,0.3333333333333333,-0.28
Bucsa C.,Sconfitto,1.2,4.5,Copa Colsanitas,1st Round,1,8,0,0.8683333333333333,0.8333333333333334,0.041999999999999815
Sconfitto,Bucsa C.,4.5,1.2,Copa Colsanitas,1st Round,0,8,0,0.3783333333333333,0.2222222222222222,0.7024999999999999
Kawa K.,Sconfitto,1.91,1.91,Copa Colsanitas,2nd Round,1,8,1,0.8208333333333333,0.5235602094240838,0.5677916666666665
Sconfitto,Kawa K.,1.91,1.91,Copa Colsanitas,2nd Round,0,8,1,0.8208333333333333,0.5235602094240838,0.5677916666666665
Bouzkova M.,Sconfitto,1.2,4.5,Copa Colsanitas,2nd Round,1,8,1,0.865,0.8333333333333334,0.038000000000000034
Sconfitto,Bouzkova M.,4.5,1.2,Copa Colsanitas,2nd Round,0,8,1,0.18,0.2222222222222222,-0.19000000000000006
Jeanjean L.,Sconfitto,1.29,3.75,Copa Colsanitas,2nd Round,1,8,1,0.5849761904761905,0.7751937984496123,-0.24538071428571417
Sconfitto,Jeanjean L.,3.75,1.29,Copa Colsanitas,2nd Round,0,8,1,0.72,0.26666666666666666,1.6999999999999997
Osorio M.,Sconfitto,1.1,7.0,Copa Colsanitas,2nd Round,1,8,1,0.9460000000000001,0.9090909090909091,0.04060000000000019
Sconfitto,Osorio M.,7.0,1.1,Copa Colsanitas,2nd Round,0,8,1,0.12166666666666666,0.14285714285714285,-0.14833333333333343
Maria T.,Sconfitto,1.36,3.2,Copa Colsanitas,2nd Round,1,8,1,0.6851666666666668,0.7352941176470588,-0.06817333333333309
Sconfitto,Maria T.,3.2,1.36,Copa Colsanitas,2nd Round,0,8,1,0.136,0.3125,-0.5648
Boskovic L.,Sconfitto,3.75,1.29,Copa Colsanitas,2nd Round,1,8,1,0.72,0.26666666666666666,1.6999999999999997
Sconfitto,Boskovic L.,1.29,3.75,Copa Colsanitas,2nd Round,0,8,1,0.5849761904761905,0.7751937984496123,-0.24538071428571417
Riera J.,Sconfitto,2.75,1.44,Copa Colsanitas,2nd Round,1,8,1,0.2575,0.36363636363636365,-0.291875
Sconfitto,Riera J.,1.44,2.75,Copa Colsanitas,2nd Round,0,8,1,0.20166666666666663,0.6944444444444444,-0.7096
Osorio M.,Sconfitto,1.4,3.0,Copa Colsanitas,Quarterfinals,1,8,4,0.801,0.7142857142857143,0.12139999999999995
Sconfitto,Osorio M.,3.0,1.4,Copa Colsanitas,Quarterfinals,0,8,4,0.39388095238095233,0.3333333333333333,0.181642857142857
Riera J.,Sconfitto,1.5,2.63,Copa Colsanitas,Quarterfinals,1,8,4,0.8168333333333334,0.6666666666666666,0.22525000000000017
Sconfitto,Riera J.,2.63,1.5,Copa Colsanitas,Quarterfinals,0,8,4,0.09666666666666668,0.3802281368821293,-0.7457666666666667
Kawa K.,Sconfitto,4.33,1.22,Copa Colsanitas,Quarterfinals,1,8,4,0.6866666666666668,0.23094688221709006,1.973266666666667
Sconfitto,Kawa K.,1.22,4.33,Copa Colsanitas,Quarterfinals,0,8,4,0.345,0.819672131147541,-0.5791000000000001
Pareja J.,Sconfitto,2.3,1.62,Copa Colsanitas,Quarterfinals,1,8,4,0.85,0.4347826086956522,0.9549999999999998
Sconfitto,Pareja J.,1.62,2.3,Copa Colsanitas,Quarterfinals,0,8,4,0.14,0.6172839506172839,-0.7732
Osorio M.,Sconfitto,1.36,3.2,Copa Colsanitas,Semifinals,1,8,5,0.8925,0.7352941176470588,0.2138
Sconfitto,Osorio M.,3.2,1.36,Copa Colsanitas,Semifinals,0,8,5,0.21833333333333332,0.3125,-0.30133333333333334
Kawa K.,Sconfitto,2.0,1.8,Copa Colsanitas,Semifinals,1,8,5,0.78,0.5,0.56
Sconfitto,Kawa K.,1.8,2.0,Copa Colsanitas,Semifinals,0,8,5,0.5208333333333334,0.5555555555555556,-0.06249999999999989
Osorio M.,Sconfitto,1.22,4.33,Copa Colsanitas,The Final,1,8,6,0.73,0.819672131147541,-0.10940000000000005
Sconfitto,Osorio M.,4.33,1.22,Copa Colsanitas,The Final,0,8,6,0.22666666666666666,0.23094688221709006,-0.0185333333333334
Montgomery R.,Sconfitto,2.2,1.67,Charleston Open,1st Round,1,7,0,0.9079999999999999,0.45454545454545453,0.9976
Sconfitto,Montgomery R.,1.67,2.2,Charleston Open,1st Round,0,7,0,0.3366666666666667,0.5988023952095809,-0.43776666666666664
Gracheva V.,Sconfitto,1.33,3.4,Charleston Open,1st Round,1,7,0,0.9133333333333334,0.7518796992481203,0.21473333333333344
Sconfitto,Gracheva V.,3.4,1.33,Charleston Open,1st Round,0,7,0,0.12,0.29411764705882354,-0.5920000000000001
Dolehide C.,Sconfitto,1.8,2.0,Charleston Open,1st Round,1,7,0,0.995,0.5555555555555556,0.7909999999999999
Sconfitto,Dolehide C.,2.0,1.8,Charleston Open,1st Round,0,7,0,0.05,0.5,-0.9
McNally C.,Sconfitto,1.73,2.1,Charleston Open,1st Round,1,7,0,0.8375,0.5780346820809249,0.4488749999999999
Sconfitto,McNally C.,2.1,1.73,Charleston Open,1st Round,0,7,0,0.0675,0.47619047619047616,-0.85825
Volynets K.,Sconfitto,1.2,4.5,Charleston Open,1st Round,1,7,0,0.9766666666666666,0.8333333333333334,0.17199999999999993
Sconfitto,Volynets K.,4.5,1.2,Charleston Open,1st Round,0,7,0,0.02,0.2222222222222222,-0.91
